MAZ,TAZ,PLAN_JURIS,AGENCY,SOI,BLOCK_ID,HH_POP,Base_HH,Base_HU,Base_EMP,HH_SF,HH_MF,HH_OTH,HU_SF,HU_MF,HU_OTH,Base_EDU,Base_FOO,Base_GOV,Base_IND,Base_MED,Base_OFC,Base_OTH,Base_RET,Base_AGR,Base_DORM,Base_MEDICAL,Base_PRISON,Base_MILITARY,Base_SCHL,Base_ELEM,Base_HS,Base_COLLEGE,MAZ_PARENT,PLANNED,GEO_AREA
12566,531,Fresno,Fresno,Fresno,6.02E+13,46,20,22,4,21,0,0,22,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,12566,1,Established
12567,531,Fresno,Unincorporate,Fresno,6.02E+13,16,7,7,1,7,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12567,1,Established
12568,531,Fresno,Fresno,Fresno,6.02E+13,17,8,8,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12568,1,Established
12569,531,Fresno,Unincorporate,Fresno,6.02E+13,14,6,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12569,1,Established
12570,531,Fresno,Fresno,Fresno,6.02E+13,46,20,22,0,21,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12570,1,Established
12571,531,Fresno,Fresno,Fresno,6.02E+13,97,43,47,23,45,0,0,47,0,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12571,1,Established
12572,531,Fresno,Unincorporate,Fresno,6.02E+13,45,19,21,0,20,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12572,1,Established
12573,531,Fresno,Fresno,Fresno,6.02E+13,14,6,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12573,1,Established
12574,531,Fresno,Fresno,Fresno,6.02E+13,27,11,13,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12574,1,Established
12575,531,Fresno,Fresno,Fresno,6.02E+13,21,10,10,1,10,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12575,1,Established
12576,531,Fresno,Fresno,Fresno,6.02E+13,17,8,8,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12576,1,Established
12577,531,Fresno,Fresno,Fresno,6.02E+13,21,10,10,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12577,1,Established
12578,549,Fresno,Unincorporate,Fresno,6.02E+13,43,14,16,0,15,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12578,1,Established
12579,549,Fresno,Unincorporate,Fresno,6.02E+13,11,4,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12579,1,Established
12580,549,Fresno,Fresno,Fresno,6.02E+13,43,14,16,3,15,0,0,16,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,12580,1,Established
12581,549,Fresno,Fresno,Fresno,6.02E+13,68,24,26,0,25,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12581,1,Established
12582,549,Fresno,Unincorporate,Fresno,6.02E+13,13,5,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12582,1,Established
12583,549,Fresno,Unincorporate,Fresno,6.02E+13,51,17,19,0,18,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12583,1,Established
12584,549,Fresno,Fresno,Fresno,6.02E+13,26,10,10,2,10,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12584,1,Established
12585,549,Fresno,Fresno,Fresno,6.02E+13,51,17,19,2,18,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12585,1,Established
12586,549,Fresno,Unincorporate,Fresno,6.02E+13,26,10,10,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12586,1,Established
12587,549,Fresno,Unincorporate,Fresno,6.02E+13,79,28,30,1,29,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12587,1,Established
12588,549,Fresno,Fresno,Fresno,6.02E+13,21,8,8,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12588,1,Established
12589,549,Fresno,Fresno,Fresno,6.02E+13,21,8,8,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12589,1,Established
12590,549,Fresno,Unincorporate,Fresno,6.02E+13,39,12,14,1,13,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12590,1,Established
12591,549,Fresno,Unincorporate,Fresno,6.02E+13,55,19,21,0,20,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12591,1,Established
12592,549,Fresno,Fresno,Fresno,6.02E+13,258,96,106,6,15,83,0,16,90,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,12592,1,Established
12593,549,Fresno,Fresno,Fresno,6.02E+13,21,8,8,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12593,1,Established
12594,549,Fresno,Fresno,Fresno,6.02E+13,23,9,9,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12594,1,Established
12595,549,Fresno,Fresno,Fresno,6.02E+13,23,9,9,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12595,1,Established
12596,549,Fresno,Fresno,Fresno,6.02E+13,33,10,11,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12596,1,Established
12597,549,Fresno,Fresno,Fresno,6.02E+13,51,17,19,1,18,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12597,1,Established
12598,532,Fresno,Unincorporate,Fresno,6.02E+13,34,10,12,3,12,0,0,12,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12598,1,Established
12599,532,Fresno,Fresno,Fresno,6.02E+13,60,20,22,230,21,0,0,22,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,12599,1,Established
12600,532,Fresno,Fresno,Fresno,6.02E+13,85,31,35,2,33,0,0,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12600,1,Established
12601,532,Fresno,Fresno,Fresno,6.02E+13,21,8,8,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12601,1,Established
12602,532,Fresno,Unincorporate,Fresno,6.02E+13,4,2,2,888,2,0,0,2,0,0,0,19,0,56,326,429,0,58,0,0,0,0,0,0,0,0,0,12602,1,Established
12603,532,Fresno,Unincorporate,Fresno,6.02E+13,80,29,31,2,30,0,0,31,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12603,1,Established
12604,532,Fresno,Fresno,Fresno,6.02E+13,115,42,46,17,44,0,0,46,0,0,4,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,12604,1,Established
12605,550,Fresno,Fresno,Fresno,6.02E+13,158,58,64,132,6,53,0,6,58,0,0,38,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,12605,1,Established
12606,550,Fresno,Fresno,Fresno,6.02E+13,39,12,14,0,9,5,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12606,1,Established
12607,550,Fresno,Fresno,Fresno,6.02E+13,26,9,9,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12607,1,Established
12608,550,Fresno,Fresno,Fresno,6.02E+13,15,6,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12608,1,Established
12609,550,Fresno,Unincorporate,Fresno,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12609,0,Established
12610,550,Fresno,Fresno,Fresno,6.02E+13,15,6,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12610,1,Established
12611,550,Fresno,Fresno,Fresno,6.02E+13,21,8,8,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12611,1,Established
12612,550,Fresno,Unincorporate,Fresno,6.02E+13,4,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12612,1,Established
12613,550,Fresno,Unincorporate,Fresno,6.02E+13,80,29,31,11,30,0,0,31,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,12613,1,Established
12614,550,Fresno,Fresno,Fresno,6.02E+13,51,17,19,0,18,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12614,1,Established
12615,550,Fresno,Unincorporate,Fresno,6.02E+13,158,58,64,0,61,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12615,1,Established
12616,533,Fresno,Unincorporate,Fresno,6.02E+13,20,7,7,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12616,1,Established
12617,533,Fresno,Fresno,Fresno,6.02E+13,7,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12617,1,Established
12618,533,Fresno,Fresno,Fresno,6.02E+13,177,57,63,559,60,0,0,63,0,0,10,0,0,103,30,416,0,0,0,0,0,0,0,0,0,0,0,12618,1,Established
12619,533,Fresno,Fresno,Fresno,6.02E+13,92,30,32,34.68582,31,0,0,32,0,0,33.68582,0,0,0,1,0,0,0,0,0,3,0,0,414,414,0,0,12619,1,Established
12620,533,Fresno,Fresno,Fresno,6.02E+13,56,17,19,0,18,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12620,1,Established
12621,533,Fresno,Fresno,Fresno,6.02E+13,28,9,9,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12621,1,Established
12622,533,Fresno,Unincorporate,Fresno,6.02E+13,104,33,37,0,35,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12622,1,Established
12623,533,Fresno,Fresno,Fresno,6.02E+13,66,20,22,0,21,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12623,1,Established
12624,533,Fresno,Fresno,Fresno,6.02E+13,44,12,14,0,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12624,1,Established
12625,533,Fresno,Fresno,Fresno,6.02E+13,30,10,10,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12625,1,Established
12626,533,Fresno,Unincorporate,Fresno,6.02E+13,51,14,16,0,15,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12626,1,Established
12627,533,Fresno,Fresno,Fresno,6.02E+13,77,24,26,1,25,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12627,1,Established
12628,533,Fresno,Fresno,Fresno,6.02E+13,77,24,26,0,25,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12628,1,Established
12629,533,Fresno,Unincorporate,Fresno,6.02E+13,74,23,25,4,24,0,0,25,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12629,1,Established
12630,533,Fresno,Fresno,Fresno,6.02E+13,77,24,26,7,25,0,0,26,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12630,1,Established
12631,533,Fresno,Unincorporate,Fresno,6.02E+13,22,8,8,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12631,1,Established
12632,533,Fresno,Fresno,Fresno,6.02E+13,104,33,37,0,35,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12632,1,Established
12633,533,Fresno,Unincorporate,Fresno,6.02E+13,51,14,16,0,15,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12633,1,Established
12634,533,Fresno,Fresno,Fresno,6.02E+13,20,7,7,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12634,1,Established
12635,533,Fresno,Unincorporate,Fresno,6.02E+13,36,10,12,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12635,1,Established
12636,551,Fresno,Unincorporate,Fresno,6.02E+13,79,30,33,0,32,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12636,1,Established
12637,551,Fresno,Unincorporate,Fresno,6.02E+13,56,20,22,0,21,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12637,1,Established
12638,551,Fresno,Unincorporate,Fresno,6.02E+13,58,21,23,1,22,0,0,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12638,1,Established
12639,551,Fresno,Unincorporate,Fresno,6.02E+13,54,19,21,0,20,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12639,1,Established
12640,551,Fresno,Unincorporate,Fresno,6.02E+13,38,12,14,7,13,0,0,14,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12640,1,Established
12641,551,Fresno,Unincorporate,Fresno,6.02E+13,223,89,97,15,56,35,0,59,38,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,12641,1,Established
12642,551,Fresno,Unincorporate,Fresno,6.02E+13,78,30,32,3,31,0,0,32,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12642,1,Established
12643,551,Fresno,Fresno,Fresno,6.02E+13,0,0,0,70,0,0,0,0,0,0,0,58,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,12643,1,Established
12644,551,Fresno,Unincorporate,Fresno,6.02E+13,53,18,20,0,19,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12644,1,Established
12645,551,Fresno,Unincorporate,Fresno,6.02E+13,32,10,11,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12645,1,Established
12646,551,Fresno,Unincorporate,Fresno,6.02E+13,48,17,19,0,18,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12646,1,Established
12647,551,Fresno,Unincorporate,Fresno,6.02E+13,93,36,40,23,38,0,0,40,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,12647,1,Established
12648,551,Fresno,Unincorporate,Fresno,6.02E+13,24,10,10,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12648,1,Established
12649,551,Fresno,Unincorporate,Fresno,6.02E+13,127,49,53,8,51,0,0,53,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,12649,1,Established
12650,534,Fresno,Fresno,Fresno,6.02E+13,65,24,26,6,25,0,0,26,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12650,1,Established
12651,534,Fresno,Fresno,Fresno,6.02E+13,114,44,48,0,46,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12651,1,Established
12652,534,Fresno,Fresno,Fresno,6.02E+13,65,24,26,1,25,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12652,1,Established
12653,534,Fresno,Fresno,Fresno,6.02E+13,33,10,12,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12653,1,Established
12654,534,Fresno,Fresno,Fresno,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12654,0,Established
12655,534,Fresno,Fresno,Fresno,6.02E+13,60,23,25,0,24,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12655,1,Established
12656,534,Fresno,Fresno,Fresno,6.02E+13,54,20,22,0,21,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12656,1,Established
12657,534,Fresno,Fresno,Fresno,6.02E+13,33,10,12,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12657,1,Established
12658,534,Fresno,Fresno,Fresno,6.02E+13,150,58,64,506,61,0,0,64,0,0,0,231,0,8,6,257,0,0,4,0,0,0,0,0,0,0,0,12658,1,Established
12659,534,Fresno,Fresno,Fresno,6.02E+13,39,12,14,0,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12659,1,Established
12660,534,Fresno,Fresno,Fresno,6.02E+13,210,81,89,163.0531147,1,81,0,1,88,0,3,0,0,0,53.05311473,107,0,0,0,0,0,0,0,0,0,0,0,12660,1,Established
12661,534,Fresno,Fresno,Fresno,6.02E+13,43,14,16,0,15,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12661,1,Established
12662,534,Fresno,Fresno,Fresno,6.02E+13,33,10,11,2,10,0,0,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12662,1,Established
12663,552,Fresno,Unincorporate,Fresno,6.02E+13,4,3,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12663,1,Established
12664,552,Fresno,Unincorporate,Fresno,6.02E+13,23,10,10,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12664,1,Established
12665,552,Fresno,Unincorporate,Fresno,6.02E+13,29,10,11,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12665,1,Established
12666,552,Fresno,Fresno,Fresno,6.02E+13,18,6,6,1,6,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12666,1,Established
12667,552,Fresno,Unincorporate,Fresno,6.02E+13,23,10,10,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12667,1,Established
12668,552,Fresno,Fresno,Fresno,6.02E+13,51,20,22,0,0,20,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12668,1,Established
12669,552,Fresno,Unincorporate,Fresno,6.02E+13,124,50,54,1,52,0,0,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12669,1,Established
12670,552,Fresno,Unincorporate,Fresno,6.02E+13,29,10,11,3,10,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12670,1,Established
12671,552,Fresno,Unincorporate,Fresno,6.02E+13,29,10,11,1,11,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12671,1,Established
12672,552,Fresno,Unincorporate,Fresno,6.02E+13,22,9,9,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12672,1,Established
12673,552,Fresno,Unincorporate,Fresno,6.02E+13,81,31,34,1,33,0,0,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12673,1,Established
12674,552,Fresno,Fresno,Fresno,6.02E+13,140,56,62,0,6,52,0,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12674,1,Established
12675,552,Fresno,Unincorporate,Fresno,6.02E+13,58,23,25,1,24,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12675,1,Established
12676,552,Fresno,Unincorporate,Fresno,6.02E+13,21,8,8,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12676,1,Established
12677,552,Fresno,Unincorporate,Fresno,6.02E+13,23,10,10,6,10,0,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12677,1,Established
12678,552,Fresno,Fresno,Fresno,6.02E+13,40,16,18,0,2,15,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12678,1,Established
12679,552,Fresno,Fresno,Fresno,6.02E+13,4,3,3,128.93538,3,0,0,3,0,0,128.93538,0,0,0,0,0,0,0,0,0,0,0,0,891,874,17,0,12679,1,Established
12680,552,Fresno,Unincorporate,Fresno,6.02E+13,33,12,14,25,13,0,0,14,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,12680,1,Established
12681,552,Fresno,Unincorporate,Fresno,6.02E+13,79,30,33,2,32,0,0,33,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12681,1,Established
12682,552,Fresno,Fresno,Fresno,6.02E+13,1,1,1,114,1,0,0,1,0,0,2,0,0,1,9,89,0,13,0,0,0,0,0,0,0,0,0,12682,1,Established
12683,535,Fresno,Unincorporate,Fresno,6.02E+13,56,21,23,0,22,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12683,1,Established
12684,535,Fresno,Unincorporate,Fresno,6.02E+13,45,15,17,1,16,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12684,1,Established
12685,535,Fresno,Unincorporate,Fresno,6.02E+13,53,18,20,2,19,0,0,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12685,1,Established
12686,535,Fresno,Unincorporate,Fresno,6.02E+13,45,15,17,0,16,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12686,1,Established
12687,535,Fresno,Fresno,Fresno,6.02E+13,163,63,69,228,66,0,0,69,0,0,0,25,0,44,2,56,0,101,0,0,0,0,0,0,0,0,0,12687,1,Established
12688,535,Fresno,Unincorporate,Fresno,6.02E+13,53,18,20,0,19,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12688,1,Established
12689,535,Fresno,Fresno,Fresno,6.02E+13,83,31,34,1,4,28,0,4,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12689,1,Established
12690,535,Fresno,Fresno,Fresno,6.02E+13,80,30,32,0,8,22,0,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12690,1,Established
12691,535,Fresno,Unincorporate,Fresno,6.02E+13,15,6,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12691,1,Established
12692,535,Fresno,Unincorporate,Fresno,6.02E+13,70,27,29,2,28,0,0,29,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12692,1,Established
12693,535,Fresno,Unincorporate,Fresno,6.02E+13,47,16,18,0,17,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12693,1,Established
12694,535,Fresno,Unincorporate,Fresno,6.02E+13,75,29,31,8,10,19,0,10,21,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12694,1,Established
12695,535,Fresno,Fresno,Fresno,6.02E+13,196,75,83,17,14,63,0,15,68,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,12695,1,Established
12696,535,Fresno,Fresno,Fresno,6.02E+13,0,0,0,63.8869,0,0,0,0,0,0,63.8869,0,0,0,0,0,0,0,0,0,0,0,0,477,477,0,0,12696,1,Established
12697,553,Fresno,Unincorporate,Fresno,6.02E+13,70,28,30,5,29,0,0,30,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,12697,1,Established
12698,553,Fresno,Unincorporate,Fresno,6.02E+13,22,9,9,2,9,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12698,1,Established
12699,553,Fresno,Unincorporate,Fresno,6.02E+13,59,24,26,5,25,0,0,26,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,12699,1,Established
12700,553,Fresno,Unincorporate,Fresno,6.02E+13,40,16,18,0,17,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12700,1,Established
12701,553,Fresno,Unincorporate,Fresno,6.02E+13,29,10,11,1,6,5,0,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12701,1,Established
12702,553,Fresno,Unincorporate,Fresno,6.02E+13,35,13,15,5,14,0,0,15,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,12702,1,Established
12703,553,Fresno,Unincorporate,Fresno,6.02E+13,23,10,10,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12703,1,Established
12704,553,Fresno,Fresno,Fresno,6.02E+13,81,31,34,1,15,17,0,16,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12704,1,Established
12705,553,Fresno,Unincorporate,Fresno,6.02E+13,28,11,13,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12705,1,Established
12706,553,Fresno,Fresno,Fresno,6.02E+13,97,38,42,76.84764795,1,38,0,1,41,0,0,37.62868053,0,32.37107453,5.847892894,0,0,1,0,0,0,0,0,0,0,0,0,12706,1,Established
12707,553,Fresno,Fresno,Fresno,6.02E+13,1045,438,481,5,32,412,0,34,447,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12707,1,Established
12708,553,Fresno,Unincorporate,Fresno,6.02E+13,79,30,33,1,20,11,0,21,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12708,1,Established
12709,553,Fresno,Unincorporate,Fresno,6.02E+13,65,27,29,3,28,0,0,29,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12709,1,Established
12710,553,Fresno,Unincorporate,Fresno,6.02E+13,40,16,18,0,17,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12710,1,Established
12711,553,Fresno,Unincorporate,Fresno,6.02E+13,81,31,35,3,33,0,0,35,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,12711,1,Established
12712,553,Fresno,Unincorporate,Fresno,6.02E+13,74,30,32,0,31,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12712,1,Established
12713,536,Fresno,Fresno,Fresno,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12713,0,Center
12714,536,Fresno,Fresno,Fresno,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12714,0,Center
12715,536,Fresno,Fresno,Fresno,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12715,0,Center
12716,536,Fresno,Fresno,Fresno,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12716,0,Center
12717,536,Fresno,Fresno,Fresno,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12717,0,Center
